forecast_date,target,target_end_date,location,type,quantile,value
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.35,344.89323339560576
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.4,364.2622257300884
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.45,382.89754411250726
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.5,401.3861277045134
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.55,429.92358781367915
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.6,458.687535701489
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.65,488.5839224825198
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.7,520.0657237140598
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.75,554.0388905106856
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.8,592.0888373229067
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.85,636.0274663798762
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.9,691.7434599263427
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.95,773.9585235741772
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.975,845.3021738470916
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.99,984.8186454919019
2021-01-18,3 wk ahead inc death,2021-02-06,18,point,NA,401.3861277045134
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.01,9632.237401818675
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.025,9899.175380566843
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.05,10069.459736547851
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.1,10265.692184868825
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.15,10398.676158111137
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.2,10503.549697985156
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.25,10594.368021175027
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.3,10675.455809737412
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.35,10750.59716047189
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.4,10821.95441440679
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.45,10890.608742056276
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.5,10958.72248444868
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.55,11062.259010066005
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.6,11166.617254140614
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.65,11275.084090501623
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.7,11389.302956063595
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.75,11512.56072465565
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.8,11650.609425478753
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.85,11810.022806191148
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.9,12012.165546682118
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.95,12310.449346674892
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.975,12569.29066071821
2021-01-18,4 wk ahead cum death,2021-02-13,18,quantile,0.99,13075.46923040292
2021-01-18,4 wk ahead cum death,2021-02-13,18,point,NA,10958.72248444868
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.01,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.025,37.071533697248356
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.05,89.81054845903685
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.1,150.5859845178598
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.15,191.7726436651613
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.2,224.2531797406755
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.25,252.38065428029603
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.3,277.4944708335287
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.35,300.7666075061909
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.4,322.8667660730356
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.45,344.1297974214392
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.5,365.2254033261546
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.55,397.568760957293
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.6,430.16881190296425
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.65,464.0523294212997
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.7,499.73270014136506
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.75,538.2366973212918
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.8,581.3611741628096
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.85,631.1596771821814
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.9,694.3062325572612
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.95,787.4859057326837
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.975,868.3442998105296
2021-01-18,4 wk ahead inc death,2021-02-13,18,quantile,0.99,1026.4673815627618
2021-01-18,4 wk ahead inc death,2021-02-13,18,point,NA,365.2254033261546
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.01,4323.980655410459
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.025,4371.892005769694
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.05,4396.392128112485
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.1,4424.625602431321
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.15,4443.7590313085475
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.2,4458.84799554506
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.25,4471.914727461215
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.3,4483.581452386354
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.35,4494.392617483649
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.4,4504.65933541777
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.45,4514.537162521055
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.5,4524.337211458171
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.55,4537.053784246955
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.6,4549.871282216602
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.65,4563.193406090565
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.7,4577.222006230572
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.75,4592.360783360076
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.8,4609.316213745121
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.85,4628.895698832613
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.9,4653.723293325
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.95,4690.3591339784
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.975,4722.150565950358
2021-01-18,1 wk ahead cum death,2021-01-23,19,quantile,0.99,4784.320477362189
2021-01-18,1 wk ahead cum death,2021-01-23,19,point,NA,4524.337211458171
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.01,2.9806554104589225
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.025,50.892005769694435
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.05,75.39212811248531
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.1,103.6256024313205
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.15,122.75903130854768
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.2,137.84799554506014
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.25,150.91472746121528
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.3,162.5814523863538
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.35,173.39261748364882
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.4,183.6593354177707
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.45,193.53716252105465
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.5,203.337211458171
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.55,216.05378424695448
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.6,228.87128221660132
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.65,242.19340609056496
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.7,256.22200623057216
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.75,271.3607833600763
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.8,288.31621374512093
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.85,307.895698832613
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.9,332.72329332499976
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.95,369.35913397839977
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.975,401.1505659503585
2021-01-18,1 wk ahead inc death,2021-01-23,19,quantile,0.99,463.32047736218885
2021-01-18,1 wk ahead inc death,2021-01-23,19,point,NA,203.337211458171
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.01,4323.980655410459
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.025,4371.892005769694
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.05,4412.378109248331
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.1,4476.679448269353
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.15,4520.255562316656
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.2,4554.62046526453
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.25,4584.379762662688
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.3,4610.950563911044
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.35,4635.57283973452
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.4,4658.955144833073
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.45,4681.451756556681
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.5,4703.7712296053
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.55,4734.308018981696
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.6,4765.087163829332
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.65,4797.078086033174
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.7,4830.765496535705
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.75,4867.11881722189
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.8,4907.834536390416
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.85,4954.851497811215
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.9,5014.470943736558
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.95,5102.445979797125
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.975,5178.787953238112
2021-01-18,2 wk ahead cum death,2021-01-30,19,quantile,0.99,5328.078923522711
2021-01-18,2 wk ahead cum death,2021-01-30,19,point,NA,4703.7712296053
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.01,0.0
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.025,0.0
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.05,15.985981135846544
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.1,52.05384583803236
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.15,76.49653100810868
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.2,95.7724697194697
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.25,112.46503520147304
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.3,127.36911152469031
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.35,141.18022225087168
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.4,154.29580941530287
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.45,166.91459403562683
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.5,179.43401814712934
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.55,197.25423473474095
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.6,215.2158816127304
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.65,233.88467994260924
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.7,253.54349030513316
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.75,274.75803386181366
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.8,298.51832264529577
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.85,325.95579897860256
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.9,360.74765041155854
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.95,412.08684581872535
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.975,456.63738728775434
2021-01-18,2 wk ahead inc death,2021-01-30,19,quantile,0.99,543.7584461605222
2021-01-18,2 wk ahead inc death,2021-01-30,19,point,NA,179.43401814712934
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.01,4323.980655410459
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.025,4371.892005769694
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.05,4412.378109248331
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.1,4476.679448269353
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.15,4541.0245835589385
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.2,4600.356014718133
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.25,4651.735810773518
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.3,4697.610628680111
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.35,4740.121293273555
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.4,4780.491133031357
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.45,4819.331812192274
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.5,4857.866659233812
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.55,4912.885413593467
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.6,4968.340824733753
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.65,5025.9795197772
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.7,5086.674812285072
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.75,5152.173329379899
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.8,5225.531668526103
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.85,5310.243083968746
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.9,5417.660652004261
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.95,5576.16706337374
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.975,5713.713949272875
2021-01-18,3 wk ahead cum death,2021-02-06,19,quantile,0.99,5982.694526142295
2021-01-18,3 wk ahead cum death,2021-02-06,19,point,NA,4857.866659233812
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.01,0.0
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.025,0.0
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.05,0.0
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.1,0.0
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.15,20.76902124228198
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.2,45.73554945360313
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.25,67.35604811082969
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.3,86.66006476906769
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.35,104.54845353903491
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.4,121.53598819828434
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.45,137.88005563559253
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.5,154.09542962851245
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.55,178.57739461177138
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.6,203.25366090442125
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.65,228.90143374402584
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.7,255.90931574936707
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.75,285.0545121580086
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.8,317.6971321356872
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.85,355.39158615753036
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.9,403.1897082677025
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.95,473.7210835766151
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.975,534.9259960347624
2021-01-18,3 wk ahead inc death,2021-02-06,19,quantile,0.99,654.6156026195839
2021-01-18,3 wk ahead inc death,2021-02-06,19,point,NA,154.09542962851245
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.01,4323.980655410459
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.025,4371.892005769694
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.05,4412.378109248331
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.1,4476.679448269353
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.15,4541.0245835589385
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.2,4600.356014718133
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.25,4672.663100436848
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.3,4742.684127593133
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.35,4807.570279424624
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.4,4869.1887833221535
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.45,4928.473252981143
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.5,4987.290915792421
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.55,5073.502001956624
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.6,5160.397303090383
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.65,5250.713679071928
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.7,5345.819559840373
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.75,5448.451805273947
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.8,5563.399920159549
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.85,5696.137624253638
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.9,5864.454506764699
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.95,6112.8245407139475
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.975,6328.352256124453
2021-01-18,4 wk ahead cum death,2021-02-13,19,quantile,0.99,6749.828677371663
2021-01-18,4 wk ahead cum death,2021-02-13,19,point,NA,4987.290915792421
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.01,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.025,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.05,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.1,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.15,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.2,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.25,20.927289663330185
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.3,45.07349891302128
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.35,67.44898615106835
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.4,88.69765029079652
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.45,109.1414407888683
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.5,129.42425655860882
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.55,160.6165883631568
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.6,192.05647835662978
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.65,224.7341592947277
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.7,259.14474755530046
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.75,296.2784758940481
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.8,337.86825163344537
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.85,385.8945402848923
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.9,446.7938547604384
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.95,536.6574773402076
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.975,614.6383068515776
2021-01-18,4 wk ahead inc death,2021-02-13,19,quantile,0.99,767.1341512293677
